-0.0069506764	-0.009174861	-0.049095046	-0.0149675235	-0.04378432	0.0036267526	-0.013279248	-0.020526862	-0.045160737	0.017935064	0.028271113	-0.034819473	0.013802532	0.006464135	0.014319506	0.008098483	-0.02018646	0.045928087	-0.010238312	-0.026998615	-0.02692597	-0.0053295605	-0.047352612	0.012280893	0.033001017	0.042477813	0.00825081	0.035678092	0.026307594	0.04289254	-0.012928475	0.028339181	-0.030008996	-0.009078801	0.04303651	-0.0054334626	-0.013889741	0.032048848	0.004351951	0.0019487254	-0.0325356	0.0031220205	0.016587842	-0.029331256	-0.0018180013	0.02362739	0.01551256	0.034292888	-0.03131886	-0.024210526	-0.030717576	-0.025280202	0.023407463	-0.0017375126	0.0050491802	-0.023652662	0.0059955604	-0.02699399	-0.032796636	0.022184137	0.04362401	0.009599399	0.0059651732	-0.049656093
0.030064356	0.014685098	0.014740799	-0.043733347	7.296726e-05	-0.040002633	-0.023125244	-0.034905743	-0.020375097	0.009675264	0.026270341	-0.04112531	0.023084585	0.04344261	-0.043790318	-0.036548436	0.021403942	0.034827996	0.011196576	-0.00078289583	0.011544418	-0.03241967	0.045196686	-0.03918179	-0.017122984	-0.0036215782	0.0015724413	-0.013882268	-0.0040431246	-0.039438963	0.009636998	0.029960457	-0.027706504	0.029619697	-0.049222674	-0.025535857	0.037865687	-0.028136326	0.012861397	-0.019405162	0.048632193	0.015001301	0.03533629	-0.021325469	0.0063190237	0.013156023	0.029442716	-0.0023267157	0.013919678	-0.04386084	0.026335146	-0.019874979	-0.040234663	-0.048599064	0.0019866824	0.025421169	0.00538658	0.015561666	0.02307297	0.036611047	-0.029142892	-0.025636613	-0.047361434	-0.031357065
-0.0042028315	0.004024517	0.040607516	-0.03889344	-0.028928852	-0.0023041964	0.049159024	0.011920787	-0.022288024	-0.047326148	-0.0009297505	0.013338257	0.023732852	0.040360812	0.006942272	-0.02937839	-0.040234603	0.027278509	-0.04558418	-0.0067667365	0.036076274	0.04813416	-0.031856097	-0.047229256	0.0035329573	0.006135404	-0.0414448	-0.038063228	-0.0012445226	0.021185268	0.0033644922	0.03188758	-0.0133470185	0.039730575	-0.018929554	0.038644265	0.002817355	-0.03131987	0.049250912	0.048164953	-0.040184997	-0.037403427	0.018965986	-0.007426299	0.022725675	0.029732179	-0.030252898	-0.01953249	-0.0301453	-0.025031924	0.022283044	-0.046093192	-0.045804825	0.011508118	-0.04627974	0.013523165	-0.022160495	0.04130918	-0.027572036	-0.047924317	0.030875828	0.006998278	0.006483294	0.02210262
-0.02311846	-0.0039940365	0.019246828	0.00052465126	0.033451248	0.024691615	0.036633734	-0.032203365	0.0237283	-0.027755488	0.048664797	0.017654028	0.028606284	0.045406546	0.007443417	0.04204173	0.019654822	-0.035535395	-0.024320675	0.041789558	0.0026178844	0.03791133	-0.006471645	-0.027611816	0.028297689	-0.032041717	0.03797451	-0.017879069	0.042892743	-0.018038593	-0.02261032	-0.04930973	0.028748784	0.023614492	-0.03832805	-0.017174758	-0.018485844	0.027928267	0.021452654	0.04294027	-0.03313514	-0.026609575	-0.007329248	-0.0049262755	0.029239964	-0.009150922	-0.02034594	0.0122406	-0.0086534135	-0.037965406	-0.003482461	-0.032582212	0.014143255	0.011123061	0.016545821	0.0063125268	0.04617962	0.047791872	0.015542004	0.0080556385	-0.02349149	0.029864613	-0.015773594	-0.04220294
0.02236909	-0.028303504	0.038115088	-0.010003708	0.027390983	0.02380618	0.0082907565	-0.028070152	-0.04206916	-0.026226187	0.008256316	0.0023018606	0.026356291	0.019143824	-0.030331254	-0.02396114	0.034455884	0.049009327	0.037639294	0.009592392	-0.015643228	-0.01676469	-0.037473023	-0.04331361	-0.028979553	-0.030900229	0.0228788	0.022403482	-0.011350382	0.02189299	-0.015299797	0.019555677	0.048336092	-0.043417312	0.037411224	-0.021189773	0.04628065	-0.01714648	-0.029957866	-0.041026343	0.044260036	0.027009021	-0.005835913	0.049793746	0.03585353	0.030138943	0.007898331	0.024864618	0.043072928	-0.0003126748	0.0040311217	-0.015488721	-0.0080209	-0.049866986	-0.04934273	0.044960205	0.021271471	0.0011279695	-0.04529753	-0.024742842	0.032854114	-0.03152281	-0.011669658	0.020774368
0.012986574	0.009303652	0.011304438	0.012393404	0.017464045	-0.005028773	0.027523372	-0.047994863	0.012124527	-0.032392465	-0.014188625	0.04980072	-0.04737523	0.0023639575	-0.018567659	0.02248707	0.034956966	-0.023329401	0.002999615	0.045775328	-0.035037648	-0.029294444	-0.018422447	-0.042191148	-0.04408108	0.018653084	0.037260678	-0.004258178	-0.04851059	0.010311149	-0.0016624555	-0.048999466	0.03869654	-0.04529028	0.009797204	0.037666563	-0.008034479	0.041636277	-0.012748122	-0.04297861	-0.044252824	-0.014168002	0.029215906	-0.016650043	0.011175036	9.823963e-05	0.013991181	0.014846232	-0.013045631	-0.04545472	0.033429954	0.0011059754	0.022437658	-0.02840488	0.009823073	-0.04546068	0.010077428	-0.030217195	-0.01758673	-0.024114942	0.021900836	0.039604556	0.011448491	-0.04232756
-0.010725249	-0.04524858	-0.02287581	-0.049593903	0.027426388	0.0031589381	0.03821026	-0.0022348873	-0.0045577064	-0.04424596	-0.016507804	-0.017253183	0.034779456	0.049704265	-0.017589428	0.018719804	0.030785922	0.033974897	-0.019436408	0.012477912	0.00038796663	0.0286307	-0.030556023	-0.04122436	0.0100389235	-0.027134705	0.012372553	0.025562476	-0.045120504	-0.009143293	0.040963236	0.047543112	-0.04957086	0.032529447	0.029717412	0.026313271	-0.0049626604	0.047260914	-0.02517265	-0.0089020245	0.008653723	0.048634563	0.021014106	-0.0128903985	0.011320114	-0.007135343	-0.0459265	-0.022976613	0.0024053678	-0.039731134	-0.019345356	0.025417816	-0.026675284	0.033471856	-0.008391548	-0.039005637	0.03635582	-0.024395263	-0.041046094	0.012512315	-0.027367627	0.045545522	0.04512124	-0.035798907
0.0037563927	-0.016809653	0.006303858	-0.004335463	-0.035360776	0.04361104	0.0095994845	0.0016963482	0.049241815	0.021632861	0.0030871741	-0.029387701	0.0061320886	-0.032672368	0.021003854	0.028001737	0.043667186	0.023173418	-0.042108167	0.007954955	-0.044975817	0.007747162	-0.0049472563	0.042238723	-0.047674358	-0.020017458	-0.024270797	-0.022033919	0.04928943	-0.036638618	0.012609769	-0.011319898	0.03494731	0.012110185	-0.029303003	-0.0033561587	-0.003997434	0.030687932	-0.026600158	-0.04228201	-0.0039772503	0.034051206	0.046068136	0.0045261756	0.00550095	0.00065535307	-0.004749097	-0.031771004	-0.010827221	-0.0205351	-0.041294478	-0.02233516	0.042528782	0.0071787126	0.04877081	-0.0267985	-0.037578594	0.009218477	-0.007091295	0.030626442	0.03187717	0.04375005	-0.0028916597	0.030035842
0.030020367	0.026782442	-0.012381993	0.042713057	-0.039709724	0.014233936	0.028656732	0.026336003	0.027433086	-0.045566548	0.0136462115	-0.01768253	0.04623312	0.022861969	-0.008005835	0.03381023	0.010536157	-0.040600084	0.027342152	-0.049692787	0.011927962	0.0032861605	0.009016037	-0.024907947	0.02411658	-0.03999548	-0.003048934	-0.034896336	0.00528853	0.029270794	0.030998532	0.005567692	0.042234946	-0.029109657	-0.0098902695	-0.01170801	0.048128847	-0.019132411	-0.034423254	0.01861174	-0.0065840483	-0.00029975176	0.04792491	-0.033202603	-0.035348795	-0.035892703	-0.0061873794	-0.04479009	0.01959708	0.015045751	-0.046827734	-0.0352123	-0.008733153	0.008533429	0.002117943	-0.005952716	0.032119516	0.016399194	-0.042558063	0.049278047	-0.035166383	0.036024723	0.032394778	-0.03022107
-0.041101743	0.04673365	-0.037361838	-0.016074419	-0.042299416	0.003559459	-0.046047606	-0.022451187	0.041912485	-0.029409755	0.00029443577	0.03897318	-0.041747987	0.023498263	-0.03665476	-0.047890913	0.012350716	-0.004113864	-0.037365712	0.035786953	0.00803373	0.031731736	0.049810182	0.008849561	-0.034434594	-0.021607732	0.028538201	0.037997853	0.041587595	-0.03536018	-0.04607147	0.021728348	-0.015103091	-0.026793886	-0.046053912	-0.048208464	-0.020738853	-0.015108205	-0.026787436	-0.0028317347	0.012098171	0.0013324246	0.022318076	0.02054539	0.035636794	0.049715105	-0.026303947	-0.032541826	0.044862855	0.04635327	0.006432317	-0.039485477	0.030045662	0.023623932	-0.017416976	0.042160247	-0.018425833	-0.028702522	0.04564679	0.015195917	0.01662321	0.04650264	0.041318726	0.011380434
-0.0075589903	-0.031575635	0.038668904	-0.041678153	-0.039920807	-0.01552552	-0.039954353	-0.0038723722	0.02805337	-0.026057696	0.01681817	0.016427126	-0.017603885	-0.02525307	-0.010723103	0.014365707	-0.026664615	-0.035925876	-0.04718114	0.049005996	-0.02077899	-0.025204707	0.034939993	-0.045642197	0.026830222	-0.027561832	0.014649499	0.037705336	0.032991316	0.0007717721	0.039963175	0.0074437857	-0.04828701	-0.041846074	-0.04534564	-0.002825059	-0.04133167	0.015264634	0.0053223968	0.015742455	-0.0153210275	-0.030704653	0.014846329	0.036004987	-0.037476264	-0.023216402	0.009455226	0.048886564	-0.0014843456	0.0012201183	-0.01595689	-0.00373267	-0.018875552	0.039060507	0.034136984	0.0027708411	0.04977559	0.046991978	0.030141246	0.011895001	-0.038263462	-0.048173606	0.03871974	0.018322635
-0.0020110123	0.017346624	0.026372325	0.0039731152	-0.04083083	-0.04417167	-0.0034987219	-0.04427407	-0.028582657	0.022357915	0.03259823	0.043905687	0.0326618	0.019502606	0.038781513	0.013992038	0.038145456	0.031475734	0.029895399	0.009160411	0.011573471	-0.011729252	0.033142533	0.0025299788	0.030246641	-0.039438285	0.048840333	-0.03657044	0.049912896	-0.012984287	-0.0063178763	-0.036831867	0.034955774	0.049078014	0.036885466	0.030614045	0.025002602	0.0036560185	-0.03037746	0.029878642	7.998943e-05	-0.009834517	-0.012466859	-0.04832077	-0.030055856	0.025469277	-0.046946358	0.022754025	0.04965904	-0.03406743	0.04760847	-0.008676339	0.003218554	0.001319658	-0.028963828	-0.03084563	-0.02769717	-0.041670524	0.04925109	0.006893825	-0.0074912086	0.033545222	-0.040005684	0.047251474
